id,user_id,skill_id,certificationName,certificationFile,create_at,issued_date,expiry_date,status
980,724,182,Oracle Certified Professional,reactdevelopernanodegree.com,2023-08-12,2010-11-17,4/17/2011,Approved
981,549,345,PHP Certification,certifiedscrummaster.org,2023-07-18,2023-05-03,6/24/2023,pending
982,787,671,Java SE Programmer,zendphpecertifiedengineer.org,2023-07-03,2012-12-15,5/3/2013,pending
983,619,843,Certified ScrumMaster (CSM),certifiedscrummaster.org,2023-12-16,2017-07-27,9/5/2017,Not Approved
984,337,692,Microsoft Certified: Data Analyst Associate,toastmastersinternationalcertifications.com,2023-11-29,2015-01-15,7/4/2015,Not Approved
985,81,2,Python Institute Certifications,snowflakecertifiedsnowpro.com,2023-04-21,2017-11-26,6/10/2018,Approved
986,593,933,Zend Certified PHP Engineer,zendphpecertifiedengineer.org,2024-02-24,2023-01-17,4/13/2023,Not Approved
987,469,363,Graphic Design Certifications,pythoninstitutecertifications.com,2023-08-07,2011-10-31,11/18/2011,Not Approved
988,315,190,Certified Python Developer,reactdevelopernanodegree.com,2023-09-13,2010-08-25,6/22/2011,Not Approved
989,870,688,React Certification,pmpprofessionalcertification.net,2023-12-08,2020-11-30,9/29/2021,pending
990,68,583,Project Management Professional (PMP) Certification,snowflakecertifiedsnowpro.com,2023-10-31,2014-04-10,4/5/2015,Not Approved
991,648,194,Java SE Programmer,oraclejavaprofessional.com,2023-04-25,2011-06-01,1/11/2012,Approved
992,748,102,React Developer Nanodegree,sqldeveloper-certification.org,2023-08-09,2013-09-22,2/14/2014,Approved
993,487,615,Graphic Design Certifications,powerbiexampractice.com,2023-06-21,2021-10-27,9/9/2022,pending
994,644,317,Zend Certified PHP Engineer,professionalpresentationskills.org,2024-03-17,2013-02-14,11/21/2013,pending
995,4,144,Java Certification (offered by Oracle),certifiedpythondeveloper.org,2023-12-13,2021-06-05,2/28/2022,Approved
996,140,200,Zend Certified PHP Engineer,toastmastersinternationalcertifications.com,2024-02-18,2016-04-15,5/23/2016,pending
997,477,95,Certified Python Developer,snowprocorecertification.net,2024-03-08,2013-05-07,1/14/2014,Approved
998,506,256,Microsoft Certified: Data Analyst Associate,phpcertification.net,2023-08-08,2015-06-24,12/18/2015,Approved
999,368,652,Certified ScrumMaster (CSM),oraclejavacertification.org,2023-10-24,2014-11-18,4/11/2015,Approved
1000,851,428,Snowflake Certified SnowPro,microsoftdataanalystassociate.net,2023-10-25,2019-01-20,9/12/2019,Not Approved
